ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,SourceWord,TargetWord
five-colexifies-fish-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
five-colexifies-fish-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
five-colexifies-fish-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
five-colexifies-fish-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
five-colexifies-fish-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
five-colexifies-fish-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
five-colexifies-fish-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,0,,,,,
five-colexifies-fish-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
five-colexifies-fish-clicsbp-bantubvd-5,clicsbp-bantubvd-5,,0,,,,,
five-colexifies-fish-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,0,,,,,
five-colexifies-fish-clicsbp-bantubvd-8,clicsbp-bantubvd-8,,0,,,,,
five-colexifies-fish-clicsbp-abrahammonpa-MonpaChangprong,clicsbp-abrahammonpa-MonpaChangprong,,0,,,,,
five-colexifies-fish-clicsbp-abrahammonpa-NamreiNabolang,clicsbp-abrahammonpa-NamreiNabolang,,0,,,,,
five-colexifies-fish-clicsbp-abrahammonpa-HrusoAkaJamiri,clicsbp-abrahammonpa-HrusoAkaJamiri,,0,,,,,
nine-colexifies-moveaway-clicsbp-bantubvd-5,clicsbp-bantubvd-5,,1,,,,,
nine-colexifies-moveaway-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
nine-colexifies-moveaway-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
nine-colexifies-moveaway-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
nine-colexifies-moveaway-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
nine-colexifies-moveaway-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,0,,,,,
nine-colexifies-moveaway-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
nine-colexifies-moveaway-clicsbp-bantubvd-4,clicsbp-bantubvd-4,,0,,,,,
nine-colexifies-moveaway-clicsbp-bantubvd-8,clicsbp-bantubvd-8,,0,,,,,
nine-colexifies-animal-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,1,,,,,
nine-colexifies-animal-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
nine-colexifies-animal-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
nine-colexifies-animal-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
nine-colexifies-animal-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
nine-colexifies-animal-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,0,,,,,
nine-colexifies-animal-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
nine-colexifies-animal-clicsbp-bantubvd-4,clicsbp-bantubvd-4,,0,,,,,
nine-colexifies-animal-clicsbp-bantubvd-5,clicsbp-bantubvd-5,,0,,,,,
nine-colexifies-animal-clicsbp-bantubvd-8,clicsbp-bantubvd-8,,0,,,,,
personclassifier-colexifies-chickenclassifier-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
personclassifier-colexifies-chickenclassifier-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
personclassifier-colexifies-chickenclassifier-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
personclassifier-colexifies-chickenclassifier-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
personclassifier-colexifies-chickenclassifier-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
personclassifier-colexifies-chickenclassifier-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
personclassifier-colexifies-chickenclassifier-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
personclassifier-colexifies-chickenclassifier-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
personclassifier-colexifies-chickenclassifier-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
personclassifier-colexifies-axeclassifier-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
personclassifier-colexifies-axeclassifier-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
personclassifier-colexifies-axeclassifier-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
personclassifier-colexifies-axeclassifier-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
personclassifier-colexifies-axeclassifier-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
personclassifier-colexifies-axeclassifier-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
personclassifier-colexifies-axeclassifier-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
personclassifier-colexifies-axeclassifier-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
personclassifier-colexifies-axeclassifier-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
chickenclassifier-colexifies-first-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,1,,,,,
chickenclassifier-colexifies-first-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,1,,,,,
chickenclassifier-colexifies-first-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,1,,,,,
chickenclassifier-colexifies-first-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,1,,,,,
chickenclassifier-colexifies-first-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
chickenclassifier-colexifies-first-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
chickenclassifier-colexifies-first-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
chickenclassifier-colexifies-first-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
chickenclassifier-colexifies-first-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
chickenclassifier-colexifies-axeclassifier-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
chickenclassifier-colexifies-axeclassifier-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
chickenclassifier-colexifies-axeclassifier-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
chickenclassifier-colexifies-axeclassifier-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
chickenclassifier-colexifies-axeclassifier-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
chickenclassifier-colexifies-axeclassifier-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
chickenclassifier-colexifies-axeclassifier-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
chickenclassifier-colexifies-axeclassifier-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
chickenclassifier-colexifies-axeclassifier-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
first-colexifies-this-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
first-colexifies-this-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
first-colexifies-this-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
first-colexifies-this-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
first-colexifies-this-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
first-colexifies-this-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
first-colexifies-this-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
first-colexifies-this-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
first-colexifies-this-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
i-colexifies-weinclusive-clicsbp-abrahammonpa-MonpaSangti,clicsbp-abrahammonpa-MonpaSangti,,1,,,,,
i-colexifies-weinclusive-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
i-colexifies-weinclusive-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
i-colexifies-weinclusive-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
i-colexifies-weinclusive-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
i-colexifies-weinclusive-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
i-colexifies-weinclusive-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
i-colexifies-weinclusive-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
i-colexifies-weinclusive-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
i-colexifies-weinclusive-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
i-colexifies-weinclusive-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
i-colexifies-weinclusive-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
i-colexifies-weinclusive-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
i-colexifies-weinclusive-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
i-colexifies-weinclusive-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
i-colexifies-weinclusive-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,0,,,,,
i-colexifies-weinclusive-clicsbp-bantubvd-8,clicsbp-bantubvd-8,,0,,,,,
i-colexifies-weinclusive-clicsbp-abrahammonpa-MonpaBalemu,clicsbp-abrahammonpa-MonpaBalemu,,0,,,,,
i-colexifies-weinclusive-clicsbp-abrahammonpa-MonpaChangprong,clicsbp-abrahammonpa-MonpaChangprong,,0,,,,,
i-colexifies-weinclusive-clicsbp-abrahammonpa-NamreiNabolang,clicsbp-abrahammonpa-NamreiNabolang,,0,,,,,
i-colexifies-weinclusive-clicsbp-abrahammonpa-HrusoAkaJamiri,clicsbp-abrahammonpa-HrusoAkaJamiri,,0,,,,,
i-colexifies-weexclusive-clicsbp-abrahammonpa-MonpaSangti,clicsbp-abrahammonpa-MonpaSangti,,1,,,,,
i-colexifies-weexclusive-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
i-colexifies-weexclusive-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
i-colexifies-weexclusive-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
i-colexifies-weexclusive-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
i-colexifies-weexclusive-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
i-colexifies-weexclusive-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
i-colexifies-weexclusive-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
i-colexifies-weexclusive-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
i-colexifies-weexclusive-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
i-colexifies-weexclusive-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
i-colexifies-weexclusive-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
i-colexifies-weexclusive-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
i-colexifies-weexclusive-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
i-colexifies-weexclusive-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
i-colexifies-weexclusive-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,0,,,,,
i-colexifies-weexclusive-clicsbp-bantubvd-8,clicsbp-bantubvd-8,,0,,,,,
i-colexifies-weexclusive-clicsbp-abrahammonpa-MonpaBalemu,clicsbp-abrahammonpa-MonpaBalemu,,0,,,,,
i-colexifies-weexclusive-clicsbp-abrahammonpa-MonpaChangprong,clicsbp-abrahammonpa-MonpaChangprong,,0,,,,,
i-colexifies-weexclusive-clicsbp-abrahammonpa-NamreiNabolang,clicsbp-abrahammonpa-NamreiNabolang,,0,,,,,
i-colexifies-weexclusive-clicsbp-abrahammonpa-HrusoAkaJamiri,clicsbp-abrahammonpa-HrusoAkaJamiri,,0,,,,,
weinclusive-colexifies-weexclusive-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-bantubvd-5,clicsbp-bantubvd-5,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-bantubvd-8,clicsbp-bantubvd-8,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-abrahammonpa-MonpaSangti,clicsbp-abrahammonpa-MonpaSangti,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-abrahammonpa-MonpaBalemu,clicsbp-abrahammonpa-MonpaBalemu,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-abrahammonpa-MonpaChangprong,clicsbp-abrahammonpa-MonpaChangprong,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-abrahammonpa-NamreiNabolang,clicsbp-abrahammonpa-NamreiNabolang,,1,,,,,
weinclusive-colexifies-weexclusive-clicsbp-abrahammonpa-HrusoAkaJamiri,clicsbp-abrahammonpa-HrusoAkaJamiri,,1,,,,,
thou-colexifies-this-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,1,,,,,
thou-colexifies-this-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,1,,,,,
thou-colexifies-this-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
thou-colexifies-this-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
thou-colexifies-this-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
thou-colexifies-this-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
thou-colexifies-this-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
thou-colexifies-this-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
thou-colexifies-this-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
thou-colexifies-this-clicsbp-abrahammonpa-MonpaSangti,clicsbp-abrahammonpa-MonpaSangti,,0,,,,,
thou-colexifies-this-clicsbp-abrahammonpa-MonpaBalemu,clicsbp-abrahammonpa-MonpaBalemu,,0,,,,,
thou-colexifies-this-clicsbp-abrahammonpa-MonpaChangprong,clicsbp-abrahammonpa-MonpaChangprong,,0,,,,,
thou-colexifies-this-clicsbp-abrahammonpa-NamreiNabolang,clicsbp-abrahammonpa-NamreiNabolang,,0,,,,,
thou-colexifies-this-clicsbp-abrahammonpa-HrusoAkaJamiri,clicsbp-abrahammonpa-HrusoAkaJamiri,,0,,,,,
thou-colexifies-spot-clicsbp-bantubvd-5,clicsbp-bantubvd-5,,1,,,,,
thou-colexifies-spot-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
thou-colexifies-spot-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
thou-colexifies-spot-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
thou-colexifies-spot-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,0,,,,,
thou-colexifies-thouhonorific-clicsbp-abrahammonpa-MonpaSangti,clicsbp-abrahammonpa-MonpaSangti,,1,,,,,
thou-colexifies-thouhonorific-clicsbp-abrahammonpa-MonpaBalemu,clicsbp-abrahammonpa-MonpaBalemu,,1,,,,,
thou-colexifies-thouhonorific-clicsbp-abrahammonpa-MonpaChangprong,clicsbp-abrahammonpa-MonpaChangprong,,1,,,,,
thou-colexifies-thouhonorific-clicsbp-abrahammonpa-NamreiNabolang,clicsbp-abrahammonpa-NamreiNabolang,,1,,,,,
thou-colexifies-thouhonorific-clicsbp-abrahammonpa-HrusoAkaJamiri,clicsbp-abrahammonpa-HrusoAkaJamiri,,1,,,,,
you-colexifies-that-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,1,,,,,
you-colexifies-that-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,1,,,,,
you-colexifies-that-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
you-colexifies-that-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,1,,,,,
you-colexifies-that-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
you-colexifies-that-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,1,,,,,
you-colexifies-that-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
you-colexifies-that-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
you-colexifies-that-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
you-colexifies-that-clicsbp-abrahammonpa-MonpaSangti,clicsbp-abrahammonpa-MonpaSangti,,0,,,,,
you-colexifies-that-clicsbp-abrahammonpa-MonpaBalemu,clicsbp-abrahammonpa-MonpaBalemu,,0,,,,,
you-colexifies-that-clicsbp-abrahammonpa-MonpaChangprong,clicsbp-abrahammonpa-MonpaChangprong,,0,,,,,
you-colexifies-that-clicsbp-abrahammonpa-NamreiNabolang,clicsbp-abrahammonpa-NamreiNabolang,,0,,,,,
you-colexifies-that-clicsbp-abrahammonpa-HrusoAkaJamiri,clicsbp-abrahammonpa-HrusoAkaJamiri,,0,,,,,
you-colexifies-youhonorific-clicsbp-abrahammonpa-MonpaBalemu,clicsbp-abrahammonpa-MonpaBalemu,,1,,,,,
you-colexifies-youhonorific-clicsbp-abrahammonpa-MonpaChangprong,clicsbp-abrahammonpa-MonpaChangprong,,1,,,,,
you-colexifies-youhonorific-clicsbp-abrahammonpa-NamreiNabolang,clicsbp-abrahammonpa-NamreiNabolang,,1,,,,,
you-colexifies-youhonorific-clicsbp-abrahammonpa-HrusoAkaJamiri,clicsbp-abrahammonpa-HrusoAkaJamiri,,1,,,,,
you-colexifies-youhonorific-clicsbp-abrahammonpa-MonpaSangti,clicsbp-abrahammonpa-MonpaSangti,,0,,,,,
that-colexifies-hisorher-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,1,,,,,
that-colexifies-hisorher-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
that-colexifies-hisorher-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
that-colexifies-hisorher-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
that-colexifies-hisorher-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
that-colexifies-hisorher-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
that-colexifies-hisorher-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
that-colexifies-hisorher-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
that-colexifies-hisorher-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
he-colexifies-she-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,1,,,,,
he-colexifies-she-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,1,,,,,
he-colexifies-she-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,1,,,,,
he-colexifies-she-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
he-colexifies-she-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,1,,,,,
he-colexifies-she-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,1,,,,,
he-colexifies-she-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
he-colexifies-she-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,1,,,,,
he-colexifies-she-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,1,,,,,
he-colexifies-she-clicsbp-abrahammonpa-MonpaBalemu,clicsbp-abrahammonpa-MonpaBalemu,,1,,,,,
he-colexifies-she-clicsbp-abrahammonpa-MonpaSangti,clicsbp-abrahammonpa-MonpaSangti,,0,,,,,
he-colexifies-she-clicsbp-abrahammonpa-MonpaChangprong,clicsbp-abrahammonpa-MonpaChangprong,,0,,,,,
he-colexifies-it-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,1,,,,,
he-colexifies-it-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,1,,,,,
he-colexifies-it-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,1,,,,,
he-colexifies-it-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
he-colexifies-it-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,1,,,,,
he-colexifies-it-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,1,,,,,
he-colexifies-it-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
he-colexifies-it-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,1,,,,,
he-colexifies-it-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,1,,,,,
she-colexifies-it-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,1,,,,,
she-colexifies-it-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,1,,,,,
she-colexifies-it-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,1,,,,,
she-colexifies-it-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
she-colexifies-it-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,1,,,,,
she-colexifies-it-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,1,,,,,
she-colexifies-it-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
she-colexifies-it-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,1,,,,,
she-colexifies-it-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,1,,,,,
who-colexifies-oilorganicsubstance-clicsbp-abrahammonpa-MonpaBalemu,clicsbp-abrahammonpa-MonpaBalemu,,1,,,,,
who-colexifies-oilorganicsubstance-clicsbp-abrahammonpa-MonpaSangti,clicsbp-abrahammonpa-MonpaSangti,,0,,,,,
who-colexifies-oilorganicsubstance-clicsbp-abrahammonpa-MonpaChangprong,clicsbp-abrahammonpa-MonpaChangprong,,0,,,,,
who-colexifies-oilorganicsubstance-clicsbp-abrahammonpa-NamreiNabolang,clicsbp-abrahammonpa-NamreiNabolang,,0,,,,,
who-colexifies-oilorganicsubstance-clicsbp-abrahammonpa-HrusoAkaJamiri,clicsbp-abrahammonpa-HrusoAkaJamiri,,0,,,,,
sheep-colexifies-fowl-clicsbp-bantubvd-8,clicsbp-bantubvd-8,,1,,,,,
sheep-colexifies-fowl-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
sheep-colexifies-fowl-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
sheep-colexifies-fowl-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
sheep-colexifies-fowl-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
sheep-colexifies-fowl-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,0,,,,,
sheep-colexifies-fowl-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
sheep-colexifies-fowl-clicsbp-bantubvd-4,clicsbp-bantubvd-4,,0,,,,,
sheep-colexifies-fowl-clicsbp-bantubvd-5,clicsbp-bantubvd-5,,0,,,,,
sheep-colexifies-fowl-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,0,,,,,
howmanypieces-colexifies-howmuch-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,1,,,,,
howmanypieces-colexifies-howmuch-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,1,,,,,
howmanypieces-colexifies-howmuch-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,1,,,,,
howmanypieces-colexifies-howmuch-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
